services single secondary no no cellular unknown,no
management single tertiary no no cellular unknown,no
management married tertiary no no cellular unknown,no
management married tertiary no no cellular unknown,no
management single tertiary no no cellular unknown,yes
student single unknown no no cellular unknown,no
student single tertiary yes no unknown unknown,no
technician single secondary no yes cellular unknown,no
retired married secondary no no cellular unknown,no
student single tertiary no no cellular other,yes
management married tertiary yes no cellular success,yes
blue-collar divorced primary yes no unknown unknown,no
management divorced tertiary yes no cellular unknown,no
technician single secondary yes yes unknown unknown,no
technician married tertiary no no cellular unknown,no
retired married secondary yes no cellular failure,no
blue-collar married secondary yes no unknown unknown,no
blue-collar married secondary no no telephone failure,no
housemaid married primary no no cellular unknown,yes
services single tertiary no yes cellular unknown,yes
management single tertiary no no cellular other,yes
entrepreneur married tertiary yes no cellular unknown,no
unemployed married primary yes no cellular unknown,yes
blue-collar married secondary yes no cellular unknown,no
admin. married tertiary yes yes cellular unknown,no
entrepreneur married tertiary yes no cellular unknown,no
technician married secondary yes no unknown unknown,no
admin. single secondary yes yes cellular unknown,no
retired married secondary no no cellular unknown,no
technician divorced secondary yes no unknown unknown,no
services married secondary yes no telephone unknown,no
technician single secondary no no cellular unknown,no
retired married primary no no cellular unknown,yes
student single primary no no cellular failure,yes
unemployed single tertiary no no cellular unknown,no
services married secondary yes yes unknown unknown,no
blue-collar married secondary no yes cellular unknown,no
management married secondary yes no unknown unknown,no
blue-collar married primary yes yes telephone failure,no
technician single secondary yes no cellular unknown,yes
entrepreneur married secondary no no unknown unknown,no
management single tertiary no no cellular unknown,no
unemployed single secondary yes no unknown unknown,no
self-employed divorced secondary yes yes unknown unknown,no
technician married secondary yes no cellular unknown,no
student single secondary no no cellular unknown,yes
housemaid married primary no no unknown unknown,no
management married tertiary no no cellular unknown,no
admin. divorced secondary no no unknown unknown,no
blue-collar married secondary yes no cellular unknown,no
blue-collar single secondary yes no cellular unknown,no
services divorced secondary yes no cellular unknown,yes
unemployed married secondary yes no cellular unknown,no
technician single tertiary yes no unknown unknown,no
retired married tertiary no no telephone unknown,no
services married primary no no cellular unknown,no
entrepreneur single tertiary yes no cellular failure,no
admin. divorced secondary yes yes telephone success,yes
admin. single tertiary no no cellular failure,no
retired married primary no no unknown unknown,no
management divorced tertiary yes yes unknown unknown,no
retired married primary no no telephone failure,no
technician single tertiary yes yes unknown unknown,no
management single secondary yes yes cellular unknown,no
blue-collar married secondary yes no unknown unknown,no
blue-collar married primary yes no unknown unknown,no
blue-collar married primary yes no unknown unknown,no
unemployed single tertiary no no cellular unknown,yes
management married tertiary yes no cellular unknown,no
blue-collar married primary yes no cellular unknown,no
